species,ltr_line_logratio,order_pielou,weighted_te_divergence_p90,weighted_te_deletions_p90,ectopic_log10_mean_ratio,te_order_source_id,te_order_source_path,te_order_source_sha256,order_diversity_source_id,order_diversity_source_path,order_diversity_source_sha256,divergence_source_id,divergence_source_path,divergence_source_sha256,ectopic_source_id,ectopic_source_path,ectopic_source_sha256,te_feature_source_ids,has_core_te_panel,has_extended_te_panel
campi,1.314619279818199,0.4809838830345422,12.900346756369972,0.4463815287706568,0.0257479588328357,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
carolinensis,1.2167965274808368,0.493719894186628,13.323993002641208,0.57721801902151,-0.0955398539724309,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
catahoula,1.4709569079965412,0.4555025974334939,12.972434970584054,0.4376879313422807,,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,False
cheaha,1.418588379759003,0.4641268682829312,13.188275471730902,0.5084694885377546,0.0015680104773366,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
conanti,1.20349687723252,0.4846374056177582,13.0476067919733,0.5044615394983023,-0.1078920441428809,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
fuscus,1.3747949966048103,0.4625722196841148,12.233228810924745,0.3229015213844729,-0.0309830266903211,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
gvnigeusgwotli,1.3574617440156784,0.5050007028599041,14.753146766954536,0.687805999246936,-0.1292633999070879,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
intermedius,1.3223591937199697,0.4944719987426275,14.12848762727508,0.5907264918722782,0.5031703365139655,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
kanawha,1.440921272356333,0.4801843131146555,13.745200672963144,0.5605805702142418,,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,False
lycos,1.3288792806453131,0.4799869277450697,12.562029794044252,0.4398312764818181,,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,False
