analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.067728273333471,0.966702835185266,13.597140038039354,0.0,1.0,0.914176966283072,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,6.345560214237499,0.0418869855743921,19.874971978943385,6.277831940904028,0.0433297431742451,0.039611053164856,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,6.650112640127044,0.0359704928359388,20.17952440483293,6.582384366793574,0.0372094624394529,0.034016033489923,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,12.995672854364544,0.0112969565134607,23.217895076586764,9.62075503854741,0.0081447843041513,0.007445774206199,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,11.57228901919924,0.0030697949547429,25.101700783905123,11.504560745865769,0.0031755311384336,0.0029029974224706,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,13.02683529491448,0.0014834013071794,26.556247059620365,12.95910702158101,0.0015344956621495,0.0014028005891983,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,19.37239550915198,0.0006639891325507241,29.5946177313742,15.997477693334844,0.000335885964603782,0.00030705921213854874,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,18.02417942593677,0.00012192679760225644,31.553591190642653,17.9564511526033,0.00012612645082281322,0.00011530189618125048,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,24.674292066063813,5.84936149413684e-05,34.896514288286035,21.29937425024668,2.3708258155810467e-05,2.1673543516734712e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,gvnigeusgwotli,focal_primary_minus_one,lambda,,,23,10,independent,3,3,35.942028659373506,2.8290706187705794e-06,43.20518655411035,29.608046516070992,3.721297481871298e-07,3.401924442613939e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.0893945428642874,0.9562869333920668,13.618806307570171,0.0,1.0,0.870191752447695,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,5.591778904068923,0.0610605397508615,19.12119066877481,5.502384361204637,0.0638516930627425,0.0555632166830202,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,5.78909246967723,0.0553241235597117,19.318504234383116,5.6996979268129415,0.0578530581438254,0.0503432540506338,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,11.380871373746151,0.0226011002613059,21.60309359596837,7.984287288398203,0.0184600997896454,0.0160638265863109,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,10.02974078151894,0.0066384923914126,23.559152546224823,9.940346238654653,0.0069419461456669,0.0060408242818954,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,13.222350386421343,0.0013452502910906,26.751762151127227,13.132955843557056,0.0014067433571626,0.0012241364672134,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,18.814129290490268,0.0008548540743226196,29.03635151271249,15.417545205142318,0.0004488720835998622,0.00039060478505261234,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,17.552376820985785,0.00015436534261581425,31.08178858569167,17.462982278121498,0.0001614215746609586,0.000140467722937086,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,23.341469290663014,0.00010820968670632868,33.563691512885235,19.944885205315064,4.666843169710328e-05,4.061048436248786e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,intermedius,focal_primary_minus_one,lambda,,,23,10,independent,3,3,33.17389650657365,9.708066219027424e-06,40.43705440131049,26.81824809374032,1.5013827414121312e-06,1.306490878844147e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.1774644361087191,0.915090585505526,13.706876200814603,0.0,1.0,0.9181240627472964,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,2,iod_bridge,1,5,6.682574596389652,0.0353913691392389,20.211986361095537,6.505110160280934,0.0386752630830395,0.0355086896696208,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,3,cell_collider,1,5,6.707811509915097,0.0349475904673628,20.23722327462098,6.530347073806377,0.0381903070809723,0.0350634398947492,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,13.39038610630475,0.0095177462367126,23.61260832852697,9.905732127712367,0.007063136491669,0.0064848355714698,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,11.930631001102627,0.0025662348311459,25.46004276580851,11.753166564993906,0.0028043505985019,0.0025747417648644,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,12.677607262308491,0.0017664142561901,26.207019027014372,12.500142826199772,0.001930316281436,0.0017722698266993,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,19.385418772223588,0.0006600815020171291,29.60764099444581,15.900764793631206,0.00035252733352065445,0.00032366382768145443,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,17.982074445624818,0.00012452087034531267,31.511486210330705,17.804610009516097,0.0001360749113996861,0.00012493365049225823,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,24.66464904201447,5.875507537267399e-05,34.88687126423669,21.179995063422083,2.516648191044832e-05,2.310595261667715e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,kanawha,focal_primary_minus_one,lambda,,,23,10,independent,3,3,36.62051695664254,2.087685545437701e-06,43.88367485137938,30.176798650564777,2.80021535206646e-07,2.5709450956066093e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.4231614770571766,0.8093039364058399,13.95257324176306,0.0,1.0,0.8980770941543058,True,True,True,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,5.759009292150656,0.0561625762973995,19.28842105685654,5.335847815093478,0.0693961486790987,0.0623230915512251,True,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,7.411719560296878,0.0245790756790027,20.94113132500276,6.988558083239701,0.0303706365103816,0.0272751729848602,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,13.170728852447532,0.0104710207194618,23.392951074669757,9.440377832906693,0.008913494483606,0.0080050052245973,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,11.677713211149664,0.0029121704824184,25.20712497585555,11.25455173409249,0.0035983644109671,0.0032316086539096,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,14.549632413815008,0.0006927674348758961,28.07904417852089,14.126470936757832,0.0008560040347172442,0.0007687576160832242,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,20.308641705965663,0.00043398789771742496,30.530863928187884,16.578290686424822,0.0002512290856593829,0.00022562308721602175,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,19.00844402568306,7.45364706944418e-05,32.537855790388946,18.585282548625884,9.209947875140058e-05,8.271243225018407e-05,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,26.42016358597993,2.603340349083272e-05,36.64238580820216,22.68981256643909,1.182959301660574e-05,1.0623886521381353e-05,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,marmoratus,focal_primary_minus_one,lambda,,,23,10,independent,3,3,36.44516652898338,2.258394945831021e-06,43.70832442372022,29.75575118195716,3.456373990669311e-07,3.104090309850816e-07,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.0568186416288327,0.971990429450595,13.586230406334716,0.0,1.0,0.9019982846764552,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,6.087692553877109,0.0476512566396716,19.617104318582992,6.030873912248275,0.049024409290332,0.044219933087156,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,6.352030638215092,0.0417516912673753,19.88144240292097,6.295211996586257,0.0429548378279556,0.0387451900393713,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,12.4397231920922,0.0143640630548018,22.661945414314424,9.075715007979706,0.0106962987989939,0.0096480431690794,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,11.040811186000074,0.0040042235276537,24.57022295070596,10.98399254437124,0.0041196120932148,0.0037158830416121,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,13.254252925391748,0.0013239620795564,26.78366469009763,13.197434283762911,0.0013621143166037,0.0012286247771097,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,19.34194547926886,0.0006732152030626271,29.56416770149108,15.977937295156362,0.00033918372098470944,0.00030594313451838534,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,18.027522354584956,0.00012172317153413824,31.55693411929084,17.97070371295612,0.00012523083339718662,0.00011295799691286528,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,24.379552992800043,6.703239990812904e-05,34.601775215022265,21.015544808687547,2.7323254522671093e-05,2.4645528711227524e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,mavrokoilius,focal_primary_minus_one,lambda,,,23,10,independent,3,3,35.156026094462135,4.019675061361916e-06,42.41918398919898,28.83295358286426,5.482816120284153e-07,4.945490735692723e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.6074307289148054,0.7380709177712923,14.136842493620687,0.0,1.0,0.8571452481819763,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,2,iod_bridge,1,5,5.081476839004824,0.0788081847991721,18.61088860371071,4.47404611009002,0.1067758976835782,0.0915224533198439,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,3,cell_collider,1,5,7.218098908730525,0.0270775731063462,20.74751067343641,6.61066817981572,0.0366869530479683,0.0314460474753413,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,12.29957574773535,0.0152571781914901,22.52179796995757,8.384955476336883,0.0151088027994649,0.0129504385252798,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,10.750668442160588,0.0046293712414879,24.280080206866472,10.143237713245783,0.006272258031067,0.0053762361667003,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,13.630130631168388,0.0010971215347008,27.159542395874272,13.022699902253583,0.0014864717038489,0.001274122157511,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,20.848229539898917,0.0003393806164524449,31.07045176212113,16.933609268500447,0.0002103359309325858,0.0001802884437207983,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,19.312925543175837,6.401054186122579e-05,32.84233730788172,18.70549481426103,8.672681759968387e-05,7.433747959551404e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,24.394402382180655,6.657400213516684e-05,34.61662460440288,20.47978211078219,3.5716740576016644e-05,3.0614434465281055e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,monticola,focal_primary_minus_one,lambda,,,23,10,independent,3,3,37.28169289406695,1.5516651470370846e-06,44.54485078880379,30.4080082951831,2.4945079700595044e-07,2.138155653088572e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,1.7658920505661246,0.4135627489344256,15.295303815272009,0.0,1.0,0.868976338007996,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,2,iod_bridge,1,5,6.000873980030161,0.0497653166690907,19.530285744736045,4.234981929464036,0.1203331702318807,0.1045666776089925,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,3,nucleus_bridge,1,5,10.308263458915816,0.0057754925887539,23.8376752236217,8.542371408349693,0.0139652147192534,0.0121354411462322,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,4,cell_collider,1,5,10.755953862043848,0.0046171533074232,24.28536562674973,8.990061811477721,0.0111643355677457,0.009701543437952,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,5,iod_cell_only,2,4,16.75682784207401,0.0021549165848746,26.97905006429623,11.683746249024225,0.0029033991011796,0.0025229851187187,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,6,iod_collider,1,5,14.402824742266608,0.0007455320964236956,27.93223650697249,12.636932691700483,0.0018027061149599,0.0015665089582825,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,21.064217320959663,0.0003075190694312724,31.286439543181885,15.991135727909876,0.0003369527436660055,0.00029280396127263247,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,18.636445161459587,8.977333353310524e-05,32.165856926165475,16.870553110893468,0.0002170730651259864,0.0001886313572133509,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,24.637319141489748,5.950242181174126e-05,34.85954136371197,19.56423754843996,5.645206007582881e-05,4.905550443770111e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ochrophaeus,focal_primary_minus_one,lambda,,,23,10,independent,3,3,43.79522376577005,8.116446281736246e-08,51.05838166050689,35.76307784523488,1.7145348534202078e-08,1.4898902183121681e-08,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.0412116017771009,0.9796050479070622,13.570623366482986,0.0,1.0,0.913991467408664,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,6.265176125855895,0.04360479912859,19.79458789056178,6.223964524078793,0.0445126321283789,0.040684165957239,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,6.680548625156557,0.035427238251507,20.20996038986244,6.639337023379456,0.0361648179816935,0.0330543350556553,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,12.945724751012452,0.0115440599198876,23.167946973234677,9.597323606751688,0.0082407674408196,0.0075319911258082,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,11.528892271585386,0.0031371324280532,25.05830403629127,11.487680669808285,0.0032024461641513,0.0029270084688699,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,13.057947378946716,0.0014605040115069,26.5873591436526,13.016735777169613,0.0014909110713826,0.0013626799979088,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,19.32312350480261,0.000678981390131228,29.54534572702483,15.974722360541843,0.00033972938617932955,0.00031050976019589006,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,17.98514554892832,0.00012432980884713452,31.514557313634203,17.943933947151216,0.00012691830152650717,0.00011600224465322756,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,24.66569417408488,5.87266817134724e-05,34.8879163963071,21.317293029824118,2.3496795333227584e-05,2.1475870446017724e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,ocoee,focal_primary_minus_one,lambda,,,23,10,independent,3,3,35.7792139463696,3.04280196494755e-06,43.04237184110645,29.47174847462346,3.983741342911049e-07,3.6411055957838317e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.1936728710507569,0.9077044621953434,13.72308463575664,0.0,1.0,0.9255045967757524,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,6.811143532168695,0.0331878389753924,20.34055529687458,6.61747066111794,0.0365623838568837,0.0338386543286254,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,7.031030093093686,0.0297324853958762,20.56044185779957,6.837357222042931,0.0327556893616741,0.030315541074788,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,13.84217362526238,0.0078161873661436,24.064395847484604,10.341311211727964,0.0056808432039685,0.0052576464988351,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,5,nucleus_bridge,1,5,12.11939607333707,0.0023351058974363,25.64880783804296,11.925723202286315,0.0025725398460515,0.0023808974529095,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,6,iod_collider,1,5,12.367652563663851,0.0020625209508235,25.897064328369737,12.173979692613097,0.002272238417596,0.0021029671004556,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,18.930539605505764,0.000811028254191215,29.152761827727986,15.429677191971344,0.0004461574702341528,0.00041292078958754937,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,17.501606946708026,0.00015833405679854806,31.03101871141391,17.307934075657272,0.0001744334895254729,0.00016143899638746027,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,24.532637039801717,6.245338379196053e-05,34.754859262023935,21.031774626267293,2.7102426017791982e-05,2.5083419863241238e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,orestes,focal_primary_minus_one,lambda,,,23,10,independent,3,3,36.680403042540576,2.0323720228976327e-06,43.94356093727742,30.220476301520776,2.739724862461306e-07,2.535627954108755e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.3133462537438229,0.8549834842728291,13.842758018449707,0.0,1.0,0.9034850982355148,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,6.031514947281824,0.0490086986263109,19.560926711987708,5.718168693538001,0.05732122260583,0.0517888704370081,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,6.97025637081897,0.0306498293164619,20.499668135524853,6.656910117075146,0.0358484460580311,0.0323885368083307,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,13.001771318100792,0.0112671422151521,23.22399354032301,9.381235521873307,0.0091810127329901,0.008294908190967,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,11.56123740391971,0.0030868050050063,25.0906491686256,11.247891150175889,0.003610367991648,0.0032619136796004,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,15.042855126301076,0.0005413591895250258,28.57226689100696,14.729508872557254,0.0006331808736462797,0.0005720694838271582,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,21.0743700735829,0.00030609662544711647,31.296592295805123,17.453834277355416,0.00016216160817185418,0.00014651059648917674,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,19.78722774849961,5.049612919372226e-05,33.316639513205494,19.473881494755787,5.9060941085519605e-05,5.336068015853264e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,26.75748411931858,2.2253946603156827e-05,36.979706341540805,23.136948323091097,9.459659572463177e-06,8.546661458101424e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,perlapsus,focal_primary_minus_one,lambda,,,23,10,independent,3,3,37.37998009970114,1.4846367415444206e-06,44.64313799443799,30.80037997598828,2.0501350375658217e-07,1.8522664558112279e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.2103227322493857,0.9001792524282464,13.73973449695527,0.0,1.0,0.8919277971963542,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,2,iod_bridge,1,5,5.864710052189042,0.0532714346847597,19.394121816894927,5.654387319939657,0.0591786963996995,0.0527831243207358,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,3,cell_collider,1,5,6.47820466101238,0.0391990671169382,20.007616425718265,6.2678819287629945,0.0435458460203321,0.0388397505179665,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
