fit_id,family,phase,tree_id,morphology_estimator,iod_subset,omitted_species,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,global_fit_pass,finite_ranking_row,release_gate_status,winner_claim_allowed_by_ranking_gate,absolute_genome_size_used,publication_claim_allowed,warning_count
trees__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,1,mediated_evenness,1,5,4.269886913638444,0.11825127649091038,19.269886913638445,0,1,0.9983823058756129,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,2,ltr_only,2,4,21.725501251274324,2.2727556491275447e-4,32.802424328197404,13.53253741455896,0.001151985034959362,0.0011501214755369263,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,3,additive_composition,1,5,20.87762700889931,2.927392106133464e-5,35.87762700889931,16.607740095260866,2.4755691380325834e-4,2.471564424383474e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,4,evenness_only,2,4,25.147513922537755,4.698798309044072e-5,36.224436999460835,16.95455008582239,2.0814511715220004e-4,2.0780840201916308e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,5,proxy_null,3,3,34.11475227037535,6.392707509683682e-6,41.82903798466106,22.55915107102262,1.2628233010939892e-5,1.2607804392596704e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,1,iod_nucleus_cell_chain,1,5,0.5166488849776948,0.7723446100453728,15.516648884977695,0,1,0.9735866573160713,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,2,iod_to_nucleus,2,4,11.749501353110867,0.01931457476516185,22.826424430033946,7.309775545056251,0.025864400016515996,0.025181234755565548,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,3,iod_to_cell,2,4,17.865873683026255,0.001310848485277183,28.94279675994933,13.426147874971637,0.0012149237790060237,0.0011828335808962839,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,4,morphology_null,3,3,27.5850401823119,1.1246546282794867e-4,35.299325896597615,19.78267701161992,5.061115730847463e-5,4.927434746685567e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__published_main__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,1,te_evenness_chain,6,9,7.950369303612168,0.7889967333821732,48.45036930361217,0,1,0.9984025194271461,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__published_main__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,2,iod_morphology_only,8,7,36.914889202911944,0.0021556901708109644,62.11488920291194,13.66451989929977,0.0010784181907732265,0.001076695438664054,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__published_main__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,3,te_additive_chain,6,9,23.48272059933845,0.023896388902502563,63.98272059933845,15.53235129572628,4.2383105053376077e-4,4.2315398866436083e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__published_main__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,4,te_nucleus_bypass,6,9,27.605175732521747,0.006316353515695594,68.10517573252174,19.654806428909573,5.3952678781400914e-5,5.38664904251942e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__published_main__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,5,te_cell_bypass,6,9,28.020540076067874,0.005493901397668921,68.52054007606787,20.070170772455704,4.383467503901812e-5,4.376464999722592e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__published_main__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,published_main,image_balanced_selected50,image_qc_pass,NA,18,6,integrated_null,10,5,85.44953600411084,4.578880608008262e-10,100.44953600411084,51.99916670049867,5.1112181722558916e-12,5.103053100522095e-12,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,16,1,proxy_null,6,4,27.28711301401944,0.007024097982437305,38.92347665038308,0,1,0.6029631237714663,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,16,2,terminal_internal_only,5,5,24.45862397111439,0.00647181033310773,40.45862397111439,1.535147320731312,0.46413785928073037,0.27985801349251044,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,16,3,ltr_terminal_internal_chain,4,6,21.780968102088234,0.005338198241232828,43.11430143542157,4.190824785038487,0.1230195008698348,0.07417622252928222,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,16,4,terminal_internal_evenness_additive,4,6,23.115550071737527,0.0032190181977346244,44.44888340507086,5.525406754687779,0.06312089789473799,0.03805957376987099,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,published_main,image_balanced_selected50,image_qc_pass,NA,16,5,te_terminal_internal_state,3,7,20.53121698121915,0.0022263361676010396,48.531216981219146,9.607740330836066,0.008197958120476065,0.004943066436869907,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_001__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,1,mediated_evenness,1,5,4.26988688099673,0.11825127842087257,19.26988688099673,0,1,0.9988445702300263,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,2,ltr_only,2,4,22.39948580490567,1.668645713567285e-4,33.476408881828746,14.206522000832017,8.224186381368689e-4,8.214683911589842e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,3,additive_composition,1,5,21.551611564781286,2.0899072407543073e-5,36.55161156478128,17.281724683784553,1.7673443100718326e-4,1.765302267842182e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,4,evenness_only,2,4,25.821498445778015,3.437821922336326e-5,36.89842152270109,17.628534641704363,1.4859778659398985e-4,1.4842609228760695e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,5,proxy_null,3,3,34.78873686097546,4.735253162913011e-6,42.50302257526118,23.233135694264448,9.01547649299579e-6,9.005059743065285e-6,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,1,iod_nucleus_cell_chain,1,5,0.5166488851495522,0.7723446099790062,15.516648885149552,0,1,0.9735883157051035,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,2,iod_to_nucleus,2,4,11.749501357072184,0.019314574732471,22.82642443399526,7.309775548845709,0.02586439996750997,0.02518127760109117,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,3,iod_to_cell,2,4,17.86864050036324,0.0013092186157894758,28.94556357728632,13.428914692136766,0.0012132442050593578,0.0011812003821427175,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,4,morphology_null,3,3,27.587807007589124,1.1233089637441296e-4,35.30209272187484,19.785443836725292,5.0541189606405645e-5,4.920631166263276e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_001__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,1,te_evenness_chain,6,9,7.936376379145856,0.7900823845165361,48.436376379145855,0,1,0.99887433503445755,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_001__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,2,iod_morphology_only,8,7,37.6034322801964,0.001723215910622411,62.803432280196404,14.367055901050549,7.589854501423782e-4,7.581310868117965e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_001__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,3,te_additive_chain,6,9,24.17126364314874,0.01927687051167859,64.67126364314873,16.23488726400288,2.982902261942109e-4,2.9795445133702034e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_001__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,4,te_nucleus_bypass,6,9,28.250185672734037,0.005084135157398917,68.75018567273403,20.31380929358818,3.8807204452974166e-5,3.876352054251081e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_001__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,5,te_cell_bypass,6,9,28.70908309098738,0.0043510913427964315,69.20908309098738,20.772706711841522,3.085063094115367e-5,3.0815903466738335e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_001__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,18,6,integrated_null,10,5,86.25785528623653,3.319119423750294e-10,101.25785528623653,52.82147890709068,3.3881419113624417e-12,3.3843279987145347e-12,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_001__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,16,1,proxy_null,6,4,27.467377979068278,0.006614214103026206,39.103741615431915,0,1,0.6029631199957897,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_001__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,16,2,terminal_internal_only,5,5,24.638888914433817,0.006073669965119932,40.63888891443382,1.5351472990019062,0.4641378643234504,0.27985801478065014,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_001__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,16,3,ltr_terminal_internal_chain,4,6,21.961233022521714,0.004988191444850187,43.294566355855046,4.190824740423132,0.12301950361411419,0.07417622371949961,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_001__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,16,4,terminal_internal_evenness_additive,4,6,23.295814956376134,0.00300450671570629,44.62914828970946,5.525406674277548,0.06312090043252104,0.038059575061736475,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_001__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_001,image_balanced_selected50,image_qc_pass,NA,16,5,te_terminal_internal_state,3,7,20.711481931537417,0.0020668771545802045,48.71148193153742,9.607740316105506,0.008197958180856323,0.004943066442324137,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_002__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,1,mediated_evenness,1,5,4.269886869458761,0.11825127910306243,19.26988686945876,0,1,0.9988629971243341,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,2,ltr_only,2,4,22.431675943105265,1.644170011529944e-4,33.50859902002834,14.238712150569583,8.092877037331287e-4,8.083675412867431e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,3,additive_composition,1,5,21.583801703331318,2.056539289019277e-5,36.58380170333132,17.31391483387256,0.00017391264641003878,1.737149072309559e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,4,evenness_only,2,4,25.853688572790077,3.386846999275939e-5,36.93061164971316,17.660724780254398,1.46225239298576e-4,1.460589807809986e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,5,proxy_null,3,3,34.820926975274524,4.6677829569352625e-6,42.53521268956024,23.26532582010148,8.871533326136558e-6,8.861446367233176e-6,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,1,iod_nucleus_cell_chain,1,5,0.5166488849811898,0.7723446100440231,15.51664888498119,0,1,0.9735736382709461,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,2,iod_to_nucleus,2,4,11.74950134989834,0.019314574791673422,22.82642442682142,7.309775541840228,0.025864400058106248,0.02518089806626577,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,3,iod_to_cell,2,4,17.844284108638348,0.001323635417997182,28.921207185561425,13.404558300580234,0.0012281096640279303,0.0011956551938033814,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,4,morphology_null,3,3,27.563450599160827,1.1352097138361827e-4,35.27773631344654,19.76108742846535,5.116045363880342e-5,4.980846898472191e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_002__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,1,te_evenness_chain,6,9,7.964441544582062,0.7879029517791963,48.46444154458206,0,1,0.9988718254546048,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_002__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,2,iod_morphology_only,8,7,37.62520123735255,0.0017110036781299298,62.825201237352545,14.360759692770486,7.613785803152594e-4,7.605196123815387e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_002__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,3,te_additive_chain,6,9,24.19303262373745,0.019145388852837675,64.69303262373745,16.228591079155393,2.992307510481983e-4,2.988931665316662e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_002__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,4,te_nucleus_bypass,6,9,28.326007914887622,0.004955374822022018,68.82600791488763,20.361566370305567,3.789152122995817e-5,3.7848772980220224e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_002__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,5,te_cell_bypass,6,9,28.730852062318235,0.004318959505950959,69.23085206231823,20.766410517736176,3.0947904754859615e-5,3.091299011648187e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_002__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,18,6,integrated_null,10,5,86.28529509556876,3.283020522104607e-10,101.28529509556876,52.8208535509867,3.3892014746176093e-12,3.3853778637847297e-12,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_002__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,16,1,proxy_null,6,4,27.478129106153357,0.006590501933531501,39.114492742516994,0,1,0.6029631205733683,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_002__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,16,2,terminal_internal_only,5,5,24.64964004364494,0.00605068083740623,40.649640043644936,1.5351473011279424,0.4641378638300634,0.2798580147512321,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_002__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,16,3,ltr_terminal_internal_chain,4,6,21.97198416398771,0.004968031738920575,43.30531749732104,4.190824754804048,0.12301950272954762,0.07417622325719203,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_002__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,16,4,terminal_internal_evenness_additive,4,6,23.30656608801889,0.0029921606574123683,44.639899421352226,5.525406678835232,0.06312090028867848,0.038059575011462,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_002__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_002,image_balanced_selected50,image_qc_pass,NA,16,5,te_terminal_internal_state,3,7,20.722233074933676,0.002057728140158699,48.722233074933676,9.607740332416682,0.008197958113997152,0.004943066406745488,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_003__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,1,mediated_evenness,1,5,4.2698868764988704,0.1182512786868114,19.26988687649887,0,1,0.9988330485191523,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,2,ltr_only,2,4,22.379617917118157,1.6839322523365396e-4,33.456540994041234,14.186654117542364,8.306292110514862e-4,8.296599070636144e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,3,additive_composition,1,5,21.531743680931772,2.1107717195989473e-5,36.53174368093177,17.2618568044329,1.7849884948697918e-4,1.7829054999024074e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,4,evenness_only,2,4,25.80163055743064,3.469663717281524e-5,36.87855363435372,17.608666757854852,1.50081304768014e-4,1.4990616716716742e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,5,proxy_null,3,3,34.76886891659695,4.777378414422273e-6,42.483154630882666,23.213267754383796,9.105482282705051e-6,9.094856626671417e-6,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,1,iod_nucleus_cell_chain,1,5,0.5166488858648852,0.7723446097027644,15.516648885864885,0,1,0.9737785623526296,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,2,iod_to_nucleus,2,4,11.749501326895986,0.019314574981501242,22.82642440381906,7.309775517954176,0.025864400367005456,0.025186198605495397,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,3,iod_to_cell,2,4,18.214456082913927,0.001120503405012907,29.291379159837003,13.774730273972118,0.001020599441066873,9.93837856459997e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,4,morphology_null,3,3,27.933622560432013,9.670611878587199e-5,35.64790827471773,20.131259388852843,4.2516016490536046e-5,4.140118541511488e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_003__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,1,te_evenness_chain,6,9,7.890755606525218,0.7936081318335535,48.39075560652522,0,1,0.9988502910149426,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_003__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,2,iod_morphology_only,8,7,37.51278293156048,0.001774975943665713,62.71278293156048,14.322027325035265,7.762672812242958e-4,7.753747997562661e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_003__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,3,te_additive_chain,6,9,24.080614355314275,0.019833485223666347,64.58061435531428,16.189858748789064,3.0508218019297185e-4,3.047314244692231e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_003__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,4,te_nucleus_bypass,6,9,28.23978525923553,0.005102044336988243,68.73978525923553,20.349029652710314,3.812978486121959e-5,3.808594670496634e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_003__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,5,te_cell_bypass,6,9,28.618433796910058,0.004487369947049236,69.11843379691005,20.727678190384836,3.155308806902324e-5,3.1516811200163975e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_003__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,18,6,integrated_null,10,5,86.50275216530105,3.01039082550858e-10,101.50275216530105,53.11199655877583,2.9300598121996442e-12,2.9266910961068027e-12,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_003__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,16,1,proxy_null,6,4,27.35950691421511,0.0068566673868453165,38.99587055057874,0,1,0.6029631217143567,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_003__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_003,image_balanced_selected50,image_qc_pass,NA,16,2,terminal_internal_only,5,5,24.531017859976902,0.006309006321940536,40.5310178599769,1.5351473093981554,0.4641378619108039,0.27985801412356537,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
