fit_id,family,phase,tree_id,morphology_estimator,iod_subset,omitted_species,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,global_fit_pass,finite_ranking_row,release_gate_status,winner_claim_allowed_by_ranking_gate,absolute_genome_size_used,publication_claim_allowed,warning_count
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__tilleyi,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,tilleyi,17,1,mediated_evenness,1,5,5.228309841153527,0.07322964742274007,20.682855295698978,0,1,0.9940878754130603,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__tilleyi,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,tilleyi,17,2,ltr_only,2,4,20.10025863816908,4.771464037321982e-4,31.433591971502416,10.750736675803438,0.0046292133047502165,0.004601844818953015,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__tilleyi,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,tilleyi,17,3,additive_composition,1,5,19.447457861881404,5.9846420778941756e-5,34.90200331642686,14.219148020727879,8.172430550357523e-4,8.124114122765697e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__tilleyi,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,tilleyi,17,4,evenness_only,2,4,24.67576770303493,5.8453706701655506e-5,36.009101036368264,15.326245740669286,4.6983787464380315e-4,4.6706013459324604e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__tilleyi,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,tilleyi,17,5,proxy_null,3,3,33.60030007722829,8.034769047426948e-6,41.44645392338214,20.76359862768316,3.0991446409044315e-5,3.080822111674458e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__valtos,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,valtos,17,1,mediated_evenness,1,5,3.0723205601337717,0.2152058471984999,18.526866014679225,0,1,0.9920552776744782,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__valtos,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,valtos,17,2,ltr_only,2,4,18.019431406574753,0.0012233533887634485,29.35276473990809,10.825898725228864,0.004458471152594751,0.004423049837291037,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__valtos,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,valtos,17,3,proxy_null,3,3,23.17552620277435,7.397718531714226e-4,31.021680048928197,12.494814034248972,0.0019354662661201243,0.0019200895240653855,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__valtos,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,valtos,17,4,evenness_only,2,4,20.980940924095428,3.194363806158229e-4,32.314274257428764,13.787408242749539,0.0010141503391163085,0.0010060931962756958,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__valtos,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,valtos,17,5,additive_composition,1,5,17.908620363961656,1.2917917265375944e-4,33.36316581850711,14.836299803827888,6.002586562370331e-4,5.954897678897391e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__welteri,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,welteri,17,1,mediated_evenness,1,5,2.8665493692350568,0.2385265427194998,18.32109482378051,0,1,0.9991562328481001,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__welteri,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,welteri,17,2,ltr_only,2,4,22.381095743524032,1.682790432172565e-4,33.714429076857364,15.393334253076855,4.543389163961996e-4,4.5395556014271463e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__welteri,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,welteri,17,3,evenness_only,2,4,23.580147186788473,9.694136722293578e-5,34.91348052012181,16.5923856963413,2.4946477174048046e-4,2.4925428156052963e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__welteri,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,welteri,17,4,additive_composition,1,5,20.713597817553417,3.1776011481410293e-5,36.168143272098874,17.847048448318365,1.3321792668930188e-4,1.3310552177871725e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__te_iod__image_balanced_selected50__image_qc_pass__welteri,te_iod,loo,published_main,image_balanced_selected50,image_qc_pass,welteri,17,5,proxy_null,3,3,34.087365727535975,6.471051323120314e-6,41.93351957368982,23.612424749909312,7.458081301987937e-6,7.451788417969121e-6,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__amphileucus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,amphileucus,17,1,iod_nucleus_cell_chain,1,5,0.5851686219101712,0.7463323183926414,16.039714076455624,0,1,0.9885873994661465,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__amphileucus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,amphileucus,17,2,iod_to_nucleus,2,4,13.810685362437802,0.007924438118831922,25.144018695771138,9.104304619315513,0.01054448494620486,0.010424144951678593,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__amphileucus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,amphileucus,17,3,iod_to_cell,2,4,18.565532728224493,9.564356587580258e-4,29.898866061557825,13.859151985102201,9.784156359746816e-4,9.672493691652263e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__amphileucus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,amphileucus,17,4,morphology_null,3,3,29.693036487709776,4.495756855205091e-5,37.53919033386362,21.499476257408,2.1451024988848818e-5,2.1206213009609378e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__anicetus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,anicetus,17,1,iod_nucleus_cell_chain,1,5,0.41696093374063015,0.8118168918723025,15.871506388286083,0,1,0.9573474034784114,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__anicetus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,anicetus,17,2,iod_to_nucleus,2,4,10.861078126752798,0.02817047901029679,22.19441146008613,6.322905071800047,0.04236416090304322,0.04055721944107006,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__anicetus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,anicetus,17,3,iod_to_cell,2,4,16.931669946294402,0.0019929367477569127,28.265003279627734,12.393496891341652,0.002036040180088967,0.0019491977797858897,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__anicetus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,anicetus,17,4,morphology_null,3,3,25.59952786646084,2.6431454536102184e-4,33.445681712614686,17.574175324328603,1.5269201149092833e-4,1.46179300732736e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__apalachicolae,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,apalachicolae,17,1,iod_nucleus_cell_chain,1,5,0.7495470933372129,0.6874449353615948,16.204092547882667,0,1,0.9764036892995595,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__apalachicolae,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,apalachicolae,17,2,iod_to_nucleus,2,4,12.460099139488229,0.014238529020198065,23.793432472821564,7.589339924938898,0.022490327244058306,0.021959638494652923,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__apalachicolae,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,apalachicolae,17,3,iod_to_cell,2,4,17.715995836007608,0.0014021972324415044,29.049329169340943,12.845236621458277,0.0016243974844934576,0.001586067696748336,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__apalachicolae,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,apalachicolae,17,4,morphology_null,3,3,28.093120126110975,9.024330079221432e-5,35.93927397226482,19.735181424382155,5.1827445547365505e-5,5.0604509039419705e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__auriculatus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,auriculatus,17,1,iod_nucleus_cell_chain,1,5,0.3155361181881715,0.8540478476293026,15.770081572733625,0,1,0.9558206740354216,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__auriculatus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,auriculatus,17,2,iod_to_nucleus,2,4,10.630394568194745,0.031047459666622923,21.96372790152808,6.193646328794456,0.04519254386919617,0.043195967742430445,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__auriculatus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,auriculatus,17,3,iod_to_cell,2,4,18.30068313685954,0.0010777990741903665,29.634016470192876,13.86393489745925,9.760785934380793e-4,9.329560990915312e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__auriculatus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,auriculatus,17,4,morphology_null,3,3,27.624512319884797,1.105606899189926e-4,35.47066616603864,19.700584593305017,5.2731777440636405e-5,5.040212305639493e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__bairdi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,bairdi,17,1,iod_nucleus_cell_chain,1,5,0.10582770324882416,0.948461717399136,15.560373157794277,0,1,0.9716597026210558,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__bairdi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,bairdi,17,2,iod_to_nucleus,2,4,11.362657187698435,0.022776824374570848,22.695990521031767,7.13561736323749,0.028217619769877297,0.027417924034272997,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__bairdi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,bairdi,17,3,iod_to_cell,2,4,18.375991393468357,0.0010418205555943194,29.70932472680169,14.148951569007412,8.464361525106435e-4,8.224479002362026e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__bairdi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,bairdi,17,4,morphology_null,3,3,26.078892451012692,2.1523267384060407e-4,33.92504629716654,18.36467313937226,1.0283995946875397e-4,9.992544443497091e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__campi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,campi,17,1,iod_nucleus_cell_chain,1,5,0.4698024635491521,0.7906489367648257,15.924347918094606,0,1,0.9374062788668555,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__campi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,campi,17,2,iod_to_nucleus,2,4,10.101718538816058,0.038748664842687464,21.435051872149394,5.510703954054788,0.06358663469484271,0.05960651061495859,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__campi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,campi,17,3,iod_to_cell,2,4,16.27109158039103,0.002676158642567983,27.604424913724365,11.68007699562976,0.002908730643883204,0.0027266623691085466,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__campi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,campi,17,4,morphology_null,3,3,24.454362842333772,4.307074772036401e-4,32.30051668848762,16.376168770393015,2.779458117053717e-4,2.6054814907736014e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__fuscus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,fuscus,17,1,iod_nucleus_cell_chain,1,5,0.7457134798979184,0.6887638981275911,16.200258934443372,0,1,0.9640117800666774,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__fuscus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,fuscus,17,2,iod_to_nucleus,2,4,11.536366063320061,0.02115349019557844,22.869699396653395,6.669440462210023,0.03562455145871981,0.03434248726579744,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__fuscus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,fuscus,17,3,iod_to_cell,2,4,17.690458917838324,0.001418376402640531,29.023792251171656,12.823533316728284,0.0016421208713916918,0.0015830238643149484,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__fuscus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,fuscus,17,4,morphology_null,3,3,27.634818995575568,1.1006859988704765e-4,35.48097284172941,19.28071390728604,6.504983082876624e-5,6.270880321027517e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__gvnigeusgwotli,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,gvnigeusgwotli,17,1,iod_nucleus_cell_chain,1,5,0.4351439439414608,0.804469703566257,15.889689398486913,0,1,0.943985321942451,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,3
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__gvnigeusgwotli,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,gvnigeusgwotli,17,2,iod_to_nucleus,2,4,10.27964886775143,0.03597150125070914,21.612982201084762,5.7232928025978484,0.05717455047901661,0.05397193644084941,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,3
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__gvnigeusgwotli,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,gvnigeusgwotli,17,3,iod_to_cell,2,4,17.009472439804647,0.0019247753948170576,28.342805773137982,12.453116374651069,0.0019762420596708347,0.0018655434969345854,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,3
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__gvnigeusgwotli,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,gvnigeusgwotli,17,4,morphology_null,3,3,25.20473049015205,3.12897499444742e-4,33.0508843363059,17.161194937818983,1.8771279133910824e-4,1.7719811976496422e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,3
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__intermedius,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,intermedius,17,1,iod_nucleus_cell_chain,1,5,0.2168962176502807,0.8972254516918173,15.671441672195733,0,1,0.9617227659990044,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__intermedius,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,intermedius,17,2,iod_to_nucleus,2,4,10.867340819037551,0.028096080162014148,22.200674152370887,6.529232480175153,0.03821159634916553,0.03674896213415693,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__intermedius,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,intermedius,17,3,iod_to_cell,2,4,17.404586085589532,0.0016125624375895597,28.737919418922864,13.06647774672713,0.0014542879590523545,0.0013986218385388773,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__intermedius,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,intermedius,17,4,morphology_null,3,3,25.64857337168195,2.588243155913217e-4,33.4947272178358,17.82328554564007,1.3481018946767036e-4,1.296500282996978e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__kanawha,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,kanawha,17,1,iod_nucleus_cell_chain,1,5,0.4593448632225888,0.7947939092270779,15.913890317768042,0,1,0.9596414570760512,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__kanawha,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,kanawha,17,2,iod_to_nucleus,2,4,11.04849073028495,0.026024416864549482,22.381824063618282,6.467933745850241,0.039400890046326194,0.037810727534149755,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__kanawha,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,kanawha,17,3,iod_to_cell,2,4,16.565152392571303,0.0023474231587252703,27.898485725904635,11.984595408136594,0.0024979179750464404,0.0023971056452300253,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__kanawha,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,kanawha,17,4,morphology_null,3,3,25.58565496339626,2.658882234214399e-4,33.431808809550105,17.517918491782062,1.5704797188330816e-4,1.5070974456893657e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__marmoratus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,marmoratus,17,1,iod_nucleus_cell_chain,1,5,0.644279642748881,0.7245968691164771,16.098825097294334,0,1,0.9662876907264438,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__marmoratus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,marmoratus,17,2,iod_to_nucleus,2,4,11.678383789418575,0.019910215961024824,23.01171712275191,6.912892025457577,0.03154166171979335,0.030478319464893787,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__marmoratus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,marmoratus,17,3,iod_to_cell,2,4,16.256138453490202,0.002694035482312618,27.589471786823538,11.490646689529203,0.0031977004247712134,0.003089898559087144,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__marmoratus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,marmoratus,17,4,morphology_null,3,3,25.874211468839086,2.3498041039515805e-4,33.72036531499293,17.6215402176986,1.491183743291191e-4,1.4409124957536593e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__mavrokoilius,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,mavrokoilius,17,1,iod_nucleus_cell_chain,1,5,0.37962637178872705,0.8271136360055008,15.834171826334181,0,1,0.9536305706462164,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__mavrokoilius,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,mavrokoilius,17,2,iod_to_nucleus,2,4,10.825062326216752,0.028602044065765164,22.158395659550088,6.324223833215907,0.04233623600021899,0.04037312889590172,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__mavrokoilius,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,mavrokoilius,17,3,iod_to_cell,2,4,14.790816765227847,0.00515533361238929,26.12415009856118,10.289978272227,0.00582853768423546,0.005558271717850438,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__mavrokoilius,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,mavrokoilius,17,4,morphology_null,3,3,23.359512196559255,6.845907871216861e-4,31.2056660427131,15.37149421637892,4.5932749380576027e-4,4.3802874003148355e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__monticola,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,monticola,17,1,iod_nucleus_cell_chain,1,5,0.7630686662155087,0.68281294256532,16.217614120760963,0,1,0.9565395883725032,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__monticola,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,monticola,17,2,iod_to_nucleus,2,4,11.211219229135137,0.024290003668717808,22.54455256246847,6.326938441707508,0.042278811827197525,0.04044135726206604,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__monticola,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,monticola,17,3,iod_to_cell,2,4,16.477678079052104,0.002440816152590286,27.81101141238544,11.593397291624477,0.003037566292651966,0.002905552411227502,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__monticola,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,monticola,17,4,morphology_null,3,3,26.44997507734112,1.835167237940194e-4,34.29612892349496,18.078514802734,1.186589196966035e-4,1.1350195420331503e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__ocoee,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,ocoee,17,1,iod_nucleus_cell_chain,1,5,0.028071236726089948,0.9860624217080403,15.482616691271543,0,1,0.979740977990043,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__ocoee,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,ocoee,17,2,iod_to_nucleus,2,4,11.98854209862824,0.01743667282865713,23.321875431961573,7.839258740690029,0.019848449805387594,0.01944633962391672,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__ocoee,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,ocoee,17,3,iod_to_cell,2,4,18.458293531569627,0.0010038571041319777,29.79162686490296,14.309010173631416,7.813361532640044e-4,7.655070469378539e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__ocoee,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,ocoee,17,4,morphology_null,3,3,27.518807301372195,1.1573470872616731e-4,35.364961147526046,19.8823444562545,4.8150827782313044e-5,4.717533910247352e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__perlapsus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,perlapsus,17,1,iod_nucleus_cell_chain,1,5,0.7834679006218023,0.675883908746181,16.238013355167254,0,1,0.9391689305412911,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__perlapsus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,perlapsus,17,2,iod_to_nucleus,2,4,10.638680322610675,0.03093938338380464,21.97201365594401,5.734000300776756,0.056869270207614744,0.05340985168154925,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__perlapsus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,perlapsus,17,3,iod_to_cell,2,4,14.857239526886971,0.005006657591343444,26.190572860220307,9.952559505053053,0.00689968339974522,0.006479968279612218,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__perlapsus,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,perlapsus,17,4,morphology_null,3,3,22.202944311892225,0.0011124840844931594,30.04909815804607,13.811084802878817,0.0010022153277632509,9.412494975475019e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__tilleyi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,tilleyi,17,1,iod_nucleus_cell_chain,1,5,0.612495720163793,0.7362041212262417,16.067041174709246,0,1,0.9529485170377483,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
loo__published_main__iod_morphology__image_balanced_selected50__image_qc_pass__tilleyi,iod_morphology,loo,published_main,image_balanced_selected50,image_qc_pass,tilleyi,17,2,iod_to_nucleus,2,4,10.8559327051467,0.028231747420378484,22.189266038480035,6.122224863770789,0.046835564853909786,0.04463188207215862,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
