id,decision,decision_source,species,rank,review_key,filename,tile_name
"aeneus-1089","keep","auto_fill","D. aeneus","39","Process_395_green.ome.tiff::tile_y008192_x024576.tiff::4","Process_395_green.ome.tiff","tile_y008192_x024576.tiff"
"aeneus-1090","keep","auto_fill","D. aeneus","40","Process_396_green.ome.tiff::tile_y053248_x032768.tiff::1","Process_396_green.ome.tiff","tile_y053248_x032768.tiff"
"aeneus-1091","problem","explicit","D. aeneus","41","Process_395_green.ome.tiff::tile_y040960_x057344.tiff::11","Process_395_green.ome.tiff","tile_y040960_x057344.tiff"
"aeneus-1092","keep","auto_fill","D. aeneus","42","Process_395_green.ome.tiff::tile_y024576_x008192.tiff::3","Process_395_green.ome.tiff","tile_y024576_x008192.tiff"
"aeneus-1093","keep","auto_fill","D. aeneus","43","Process_396_green.ome.tiff::tile_y077824_x040960.tiff::2","Process_396_green.ome.tiff","tile_y077824_x040960.tiff"
"aeneus-1094","keep","auto_fill","D. aeneus","44","Process_395_green.ome.tiff::tile_y008192_x020480.tiff::4","Process_395_green.ome.tiff","tile_y008192_x020480.tiff"
"aeneus-1095","keep","auto_fill","D. aeneus","45","Process_395_green.ome.tiff::tile_y012288_x020480.tiff::7","Process_395_green.ome.tiff","tile_y012288_x020480.tiff"
"aeneus-1096","keep","auto_fill","D. aeneus","46","Process_395_green.ome.tiff::tile_y012288_x012288.tiff::7","Process_395_green.ome.tiff","tile_y012288_x012288.tiff"
"aeneus-1097","keep","auto_fill","D. aeneus","47","Process_395_green.ome.tiff::tile_y008192_x020480.tiff::2","Process_395_green.ome.tiff","tile_y008192_x020480.tiff"
"aeneus-1098","keep","auto_fill","D. aeneus","48","Process_395_green.ome.tiff::tile_y040960_x040960.tiff::12","Process_395_green.ome.tiff","tile_y040960_x040960.tiff"
"aeneus-1099","keep","auto_fill","D. aeneus","49","Process_395_green.ome.tiff::tile_y024576_x008192.tiff::15","Process_395_green.ome.tiff","tile_y024576_x008192.tiff"
"aeneus-1100","problem","explicit","D. aeneus","50","Process_395_green.ome.tiff::tile_y028672_x024576.tiff::8","Process_395_green.ome.tiff","tile_y028672_x024576.tiff"
"aeneus-1101","problem","explicit","D. aeneus","51","Process_395_green.ome.tiff::tile_y024576_x008192.tiff::13","Process_395_green.ome.tiff","tile_y024576_x008192.tiff"
"aeneus-1102","problem","explicit","D. aeneus","52","Process_395_green.ome.tiff::tile_y028672_x024576.tiff::1","Process_395_green.ome.tiff","tile_y028672_x024576.tiff"
"aeneus-1103","problem","explicit","D. aeneus","53","Process_395_green.ome.tiff::tile_y008192_x040960.tiff::5","Process_395_green.ome.tiff","tile_y008192_x040960.tiff"
"aeneus-1104","problem","explicit","D. aeneus","54","Process_395_green.ome.tiff::tile_y040960_x057344.tiff::6","Process_395_green.ome.tiff","tile_y040960_x057344.tiff"
"aeneus-1105","keep","auto_fill","D. aeneus","55","Process_395_green.ome.tiff::tile_y012288_x012288.tiff::10","Process_395_green.ome.tiff","tile_y012288_x012288.tiff"
"aeneus-1106","problem","explicit","D. aeneus","56","Process_395_green.ome.tiff::tile_y040960_x057344.tiff::2","Process_395_green.ome.tiff","tile_y040960_x057344.tiff"
"aeneus-1107","problem","explicit","D. aeneus","57","Process_395_green.ome.tiff::tile_y028672_x024576.tiff::5","Process_395_green.ome.tiff","tile_y028672_x024576.tiff"
"aeneus-1108","problem","explicit","D. aeneus","58","Process_395_green.ome.tiff::tile_y012288_x012288.tiff::6","Process_395_green.ome.tiff","tile_y012288_x012288.tiff"
"aeneus-1109","keep","auto_fill","D. aeneus","59","Process_395_green.ome.tiff::tile_y024576_x008192.tiff::10","Process_395_green.ome.tiff","tile_y024576_x008192.tiff"
"aeneus-1110","problem","explicit","D. aeneus","60","Process_395_green.ome.tiff::tile_y040960_x040960.tiff::3","Process_395_green.ome.tiff","tile_y040960_x040960.tiff"
"aeneus-1111","problem","explicit","D. aeneus","61","Process_395_green.ome.tiff::tile_y053248_x053248.tiff::1","Process_395_green.ome.tiff","tile_y053248_x053248.tiff"
"aeneus-1112","problem","explicit","D. aeneus","62","Process_395_green.ome.tiff::tile_y012288_x020480.tiff::4","Process_395_green.ome.tiff","tile_y012288_x020480.tiff"
"aeneus-1113","problem","explicit","D. aeneus","63","Process_395_green.ome.tiff::tile_y040960_x040960.tiff::9","Process_395_green.ome.tiff","tile_y040960_x040960.tiff"
"aeneus-1114","problem","explicit","D. aeneus","64","Process_395_green.ome.tiff::tile_y040960_x036864.tiff::3","Process_395_green.ome.tiff","tile_y040960_x036864.tiff"
"orestes-1115","keep","auto_fill","D. orestes","1","Process_437_green.ome.tiff::tile_y028672_x004096.tiff::4","Process_437_green.ome.tiff","tile_y028672_x004096.tiff"
"orestes-1116","keep","auto_fill","D. orestes","2","Process_437_green.ome.tiff::tile_y020480_x028672.tiff::6","Process_437_green.ome.tiff","tile_y020480_x028672.tiff"
