id,decision,decision_source,species,rank,review_key,filename,tile_name
"marmoratus-0488","keep","implicit_default","D. marmoratus","8","Process_334_raw_green.ome.tiff::tile_y000000_x036864.tiff::17","Process_334_raw_green.ome.tiff","tile_y000000_x036864.tiff"
"marmoratus-0493","keep","implicit_default","D. marmoratus","13","Process_333_raw_green.ome.tiff::tile_y024576_x057344.tiff::26","Process_333_raw_green.ome.tiff","tile_y024576_x057344.tiff"
"marmoratus-0506","keep","implicit_default","D. marmoratus","26","Process_334_raw_green.ome.tiff::tile_y000000_x036864.tiff::11","Process_334_raw_green.ome.tiff","tile_y000000_x036864.tiff"
"marmoratus-0503","keep","implicit_default","D. marmoratus","23","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::51","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0497","keep","implicit_default","D. marmoratus","17","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::243","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0513","keep","implicit_default","D. marmoratus","33","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::230","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0514","keep","implicit_default","D. marmoratus","34","Process_333_raw_green.ome.tiff::tile_y053248_x036864.tiff::6","Process_333_raw_green.ome.tiff","tile_y053248_x036864.tiff"
"marmoratus-0501","keep","implicit_default","D. marmoratus","21","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::119","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0511","keep","implicit_default","D. marmoratus","31","Process_333_raw_green.ome.tiff::tile_y032768_x061440.tiff::20","Process_333_raw_green.ome.tiff","tile_y032768_x061440.tiff"
"marmoratus-0496","keep","implicit_default","D. marmoratus","16","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::3","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0492","keep","implicit_default","D. marmoratus","12","Process_333_raw_green.ome.tiff::tile_y053248_x036864.tiff::123","Process_333_raw_green.ome.tiff","tile_y053248_x036864.tiff"
"marmoratus-0512","keep","implicit_default","D. marmoratus","32","Process_333_raw_green.ome.tiff::tile_y053248_x036864.tiff::199","Process_333_raw_green.ome.tiff","tile_y053248_x036864.tiff"
"marmoratus-0481","keep","implicit_default","D. marmoratus","1","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::67","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0507","keep","implicit_default","D. marmoratus","27","Process_334_raw_green.ome.tiff::tile_y000000_x036864.tiff::9","Process_334_raw_green.ome.tiff","tile_y000000_x036864.tiff"
"marmoratus-0520","keep","implicit_default","D. marmoratus","40","Process_333_raw_green.ome.tiff::tile_y012288_x016384.tiff::17","Process_333_raw_green.ome.tiff","tile_y012288_x016384.tiff"
"marmoratus-0487","problem","explicit","D. marmoratus","7","Process_333_raw_green.ome.tiff::tile_y053248_x036864.tiff::47","Process_333_raw_green.ome.tiff","tile_y053248_x036864.tiff"
"marmoratus-0517","keep","implicit_default","D. marmoratus","37","Process_333_raw_green.ome.tiff::tile_y024576_x057344.tiff::39","Process_333_raw_green.ome.tiff","tile_y024576_x057344.tiff"
"marmoratus-0485","keep","implicit_default","D. marmoratus","5","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::180","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0491","keep","implicit_default","D. marmoratus","11","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::79","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0486","keep","implicit_default","D. marmoratus","6","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::12","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0484","keep","implicit_default","D. marmoratus","4","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::139","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0515","keep","implicit_default","D. marmoratus","35","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::24","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0490","keep","implicit_default","D. marmoratus","10","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::194","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"marmoratus-0500","keep","implicit_default","D. marmoratus","20","Process_334_raw_green.ome.tiff::tile_y028672_x036864.tiff::228","Process_334_raw_green.ome.tiff","tile_y028672_x036864.tiff"
"mavrokoilius-0528","keep","implicit_default","D. mavrokoilius","8","Process_340_raw_green.ome.tiff::tile_y012288_x008192.tiff::27","Process_340_raw_green.ome.tiff","tile_y012288_x008192.tiff"
"mavrokoilius-0539","keep","implicit_default","D. mavrokoilius","19","Process_340_raw_green.ome.tiff::tile_y012288_x008192.tiff::85","Process_340_raw_green.ome.tiff","tile_y012288_x008192.tiff"
"mavrokoilius-0523","keep","implicit_default","D. mavrokoilius","3","Process_340_raw_green.ome.tiff::tile_y012288_x008192.tiff::84","Process_340_raw_green.ome.tiff","tile_y012288_x008192.tiff"
"mavrokoilius-0558","problem","explicit","D. mavrokoilius","38","Process_340_raw_green.ome.tiff::tile_y028672_x020480.tiff::22","Process_340_raw_green.ome.tiff","tile_y028672_x020480.tiff"
"mavrokoilius-0555","keep","implicit_default","D. mavrokoilius","35","Process_317_raw_green.ome.tiff::tile_y061440_x114688.tiff::22","Process_317_raw_green.ome.tiff","tile_y061440_x114688.tiff"
"mavrokoilius-0549","keep","implicit_default","D. mavrokoilius","29","Process_317_raw_green.ome.tiff::tile_y053248_x106496.tiff::14","Process_317_raw_green.ome.tiff","tile_y053248_x106496.tiff"
"mavrokoilius-0536","problem","explicit","D. mavrokoilius","16","Process_340_raw_green.ome.tiff::tile_y028672_x020480.tiff::30","Process_340_raw_green.ome.tiff","tile_y028672_x020480.tiff"
"mavrokoilius-0547","keep","implicit_default","D. mavrokoilius","27","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::53","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0543","problem","explicit","D. mavrokoilius","23","Process_340_raw_green.ome.tiff::tile_y004096_x098304.tiff::75","Process_340_raw_green.ome.tiff","tile_y004096_x098304.tiff"
"mavrokoilius-0535","keep","implicit_default","D. mavrokoilius","15","Process_317_raw_green.ome.tiff::tile_y081920_x036864.tiff::11","Process_317_raw_green.ome.tiff","tile_y081920_x036864.tiff"
"mavrokoilius-0534","keep","implicit_default","D. mavrokoilius","14","Process_317_raw_green.ome.tiff::tile_y061440_x114688.tiff::55","Process_317_raw_green.ome.tiff","tile_y061440_x114688.tiff"
"mavrokoilius-0546","problem","explicit","D. mavrokoilius","26","Process_317_raw_green.ome.tiff::tile_y053248_x114688.tiff::12","Process_317_raw_green.ome.tiff","tile_y053248_x114688.tiff"
"mavrokoilius-0550","keep","implicit_default","D. mavrokoilius","30","Process_317_raw_green.ome.tiff::tile_y053248_x114688.tiff::58","Process_317_raw_green.ome.tiff","tile_y053248_x114688.tiff"
"mavrokoilius-0531","keep","implicit_default","D. mavrokoilius","11","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::24","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0526","problem","explicit","D. mavrokoilius","6","Process_340_raw_green.ome.tiff::tile_y004096_x098304.tiff::3","Process_340_raw_green.ome.tiff","tile_y004096_x098304.tiff"
"mavrokoilius-0557","keep","implicit_default","D. mavrokoilius","37","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::107","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0521","problem","explicit","D. mavrokoilius","1","Process_340_raw_green.ome.tiff::tile_y004096_x098304.tiff::71","Process_340_raw_green.ome.tiff","tile_y004096_x098304.tiff"
"mavrokoilius-0554","keep","implicit_default","D. mavrokoilius","34","Process_317_raw_green.ome.tiff::tile_y081920_x036864.tiff::28","Process_317_raw_green.ome.tiff","tile_y081920_x036864.tiff"
"mavrokoilius-0532","keep","implicit_default","D. mavrokoilius","12","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::7","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0545","keep","implicit_default","D. mavrokoilius","25","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::20","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0530","keep","implicit_default","D. mavrokoilius","10","Process_317_raw_green.ome.tiff::tile_y053248_x106496.tiff::21","Process_317_raw_green.ome.tiff","tile_y053248_x106496.tiff"
"mavrokoilius-0540","keep","implicit_default","D. mavrokoilius","20","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::52","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0551","problem","explicit","D. mavrokoilius","31","Process_340_raw_green.ome.tiff::tile_y036864_x016384.tiff::20","Process_340_raw_green.ome.tiff","tile_y036864_x016384.tiff"
"mavrokoilius-0548","keep","implicit_default","D. mavrokoilius","28","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::78","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0529","keep","implicit_default","D. mavrokoilius","9","Process_340_raw_green.ome.tiff::tile_y028672_x098304.tiff::86","Process_340_raw_green.ome.tiff","tile_y028672_x098304.tiff"
"mavrokoilius-0525","keep","implicit_default","D. mavrokoilius","5","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::17","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0553","keep","implicit_default","D. mavrokoilius","33","Process_317_raw_green.ome.tiff::tile_y061440_x114688.tiff::44","Process_317_raw_green.ome.tiff","tile_y061440_x114688.tiff"
"mavrokoilius-0537","keep","implicit_default","D. mavrokoilius","17","Process_340_raw_green.ome.tiff::tile_y028672_x020480.tiff::3","Process_340_raw_green.ome.tiff","tile_y028672_x020480.tiff"
"mavrokoilius-0541","keep","implicit_default","D. mavrokoilius","21","Process_340_raw_green.ome.tiff::tile_y028672_x098304.tiff::69","Process_340_raw_green.ome.tiff","tile_y028672_x098304.tiff"
"mavrokoilius-0542","problem","explicit","D. mavrokoilius","22","Process_317_raw_green.ome.tiff::tile_y061440_x114688.tiff::51","Process_317_raw_green.ome.tiff","tile_y061440_x114688.tiff"
"mavrokoilius-0560","keep","implicit_default","D. mavrokoilius","40","Process_317_raw_green.ome.tiff::tile_y081920_x036864.tiff::19","Process_317_raw_green.ome.tiff","tile_y081920_x036864.tiff"
"mavrokoilius-0559","keep","implicit_default","D. mavrokoilius","39","Process_340_raw_green.ome.tiff::tile_y028672_x020480.tiff::39","Process_340_raw_green.ome.tiff","tile_y028672_x020480.tiff"
"mavrokoilius-0524","keep","implicit_default","D. mavrokoilius","4","Process_340_raw_green.ome.tiff::tile_y012288_x008192.tiff::87","Process_340_raw_green.ome.tiff","tile_y012288_x008192.tiff"
"mavrokoilius-0522","keep","implicit_default","D. mavrokoilius","2","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::8","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0527","keep","implicit_default","D. mavrokoilius","7","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::26","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0556","keep","implicit_default","D. mavrokoilius","36","Process_317_raw_green.ome.tiff::tile_y081920_x036864.tiff::7","Process_317_raw_green.ome.tiff","tile_y081920_x036864.tiff"
"mavrokoilius-0533","keep","implicit_default","D. mavrokoilius","13","Process_317_raw_green.ome.tiff::tile_y053248_x106496.tiff::47","Process_317_raw_green.ome.tiff","tile_y053248_x106496.tiff"
"mavrokoilius-0538","keep","implicit_default","D. mavrokoilius","18","Process_340_raw_green.ome.tiff::tile_y036864_x040960.tiff::49","Process_340_raw_green.ome.tiff","tile_y036864_x040960.tiff"
"mavrokoilius-0552","keep","implicit_default","D. mavrokoilius","32","Process_317_raw_green.ome.tiff::tile_y061440_x114688.tiff::62","Process_317_raw_green.ome.tiff","tile_y061440_x114688.tiff"
"mavrokoilius-0544","keep","implicit_default","D. mavrokoilius","24","Process_340_raw_green.ome.tiff::tile_y004096_x098304.tiff::77","Process_340_raw_green.ome.tiff","tile_y004096_x098304.tiff"
"monticola-0594","keep","implicit_default","D. monticola","34","Process_313_raw_green.ome.tiff::tile_y032768_x053248.tiff::157","Process_313_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"monticola-0581","problem","explicit","D. monticola","21","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::96","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"monticola-0596","problem","explicit","D. monticola","36","Process_313_raw_green.ome.tiff::tile_y032768_x053248.tiff::44","Process_313_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"monticola-0592","keep","implicit_default","D. monticola","32","Process_313_raw_green.ome.tiff::tile_y032768_x053248.tiff::70","Process_313_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"monticola-0570","problem","explicit","D. monticola","10","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::205","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"monticola-0584","problem","explicit","D. monticola","24","Process_368_raw_green.ome.tiff::tile_y020480_x040960.tiff::4","Process_368_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"monticola-0561","problem","explicit","D. monticola","1","Process_368_raw_green.ome.tiff::tile_y020480_x040960.tiff::79","Process_368_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"monticola-0579","problem","explicit","D. monticola","19","Process_368_raw_green.ome.tiff::tile_y020480_x040960.tiff::53","Process_368_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"monticola-0571","problem","explicit","D. monticola","11","Process_368_raw_green.ome.tiff::tile_y020480_x040960.tiff::1","Process_368_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"monticola-0568","problem","explicit","D. monticola","8","Process_368_raw_green.ome.tiff::tile_y020480_x040960.tiff::75","Process_368_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"monticola-0574","problem","explicit","D. monticola","14","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::186","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"monticola-0562","keep","implicit_default","D. monticola","2","Process_312_raw_green.ome.tiff::tile_y008192_x004096.tiff::46","Process_312_raw_green.ome.tiff","tile_y008192_x004096.tiff"
"monticola-0588","keep","implicit_default","D. monticola","28","Process_312_raw_green.ome.tiff::tile_y008192_x004096.tiff::59","Process_312_raw_green.ome.tiff","tile_y008192_x004096.tiff"
"monticola-0598","keep","implicit_default","D. monticola","38","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::58","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"monticola-0600","problem","explicit","D. monticola","40","Process_368_raw_green.ome.tiff::tile_y020480_x040960.tiff::58","Process_368_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"monticola-0578","keep","implicit_default","D. monticola","18","Process_312_raw_green.ome.tiff::tile_y008192_x004096.tiff::1","Process_312_raw_green.ome.tiff","tile_y008192_x004096.tiff"
"monticola-0564","keep","implicit_default","D. monticola","4","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::3","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0573","keep","implicit_default","D. monticola","13","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::13","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0586","keep","implicit_default","D. monticola","26","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::83","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0599","keep","implicit_default","D. monticola","39","Process_313_raw_green.ome.tiff::tile_y032768_x053248.tiff::205","Process_313_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"monticola-0569","keep","implicit_default","D. monticola","9","Process_313_raw_green.ome.tiff::tile_y032768_x053248.tiff::24","Process_313_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"monticola-0565","keep","implicit_default","D. monticola","5","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::238","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"monticola-0566","keep","implicit_default","D. monticola","6","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::5","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0585","keep","implicit_default","D. monticola","25","Process_313_raw_green.ome.tiff::tile_y032768_x053248.tiff::178","Process_313_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"monticola-0597","keep","implicit_default","D. monticola","37","Process_312_raw_green.ome.tiff::tile_y008192_x004096.tiff::110","Process_312_raw_green.ome.tiff","tile_y008192_x004096.tiff"
"monticola-0580","problem","explicit","D. monticola","20","Process_368_raw_green.ome.tiff::tile_y020480_x040960.tiff::37","Process_368_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"monticola-0575","keep","implicit_default","D. monticola","15","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::47","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0589","keep","implicit_default","D. monticola","29","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::60","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0572","problem","explicit","D. monticola","12","Process_368_raw_green.ome.tiff::tile_y020480_x040960.tiff::69","Process_368_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"monticola-0567","problem","explicit","D. monticola","7","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::48","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"monticola-0595","keep","implicit_default","D. monticola","35","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::199","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0590","keep","implicit_default","D. monticola","30","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::9","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0591","keep","implicit_default","D. monticola","31","Process_313_raw_green.ome.tiff::tile_y032768_x053248.tiff::109","Process_313_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"monticola-0587","keep","implicit_default","D. monticola","27","Process_313_raw_green.ome.tiff::tile_y032768_x053248.tiff::126","Process_313_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"monticola-0593","keep","implicit_default","D. monticola","33","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::69","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"monticola-0582","problem","explicit","D. monticola","22","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::200","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"monticola-0577","keep","implicit_default","D. monticola","17","Process_312_raw_green.ome.tiff::tile_y008192_x004096.tiff::43","Process_312_raw_green.ome.tiff","tile_y008192_x004096.tiff"
"monticola-0563","keep","implicit_default","D. monticola","3","Process_312_raw_green.ome.tiff::tile_y008192_x004096.tiff::73","Process_312_raw_green.ome.tiff","tile_y008192_x004096.tiff"
"monticola-0583","keep","implicit_default","D. monticola","23","Process_313_raw_green.ome.tiff::tile_y012288_x049152.tiff::167","Process_313_raw_green.ome.tiff","tile_y012288_x049152.tiff"
"monticola-0576","problem","explicit","D. monticola","16","Process_312_raw_green.ome.tiff::tile_y040960_x028672.tiff::224","Process_312_raw_green.ome.tiff","tile_y040960_x028672.tiff"
"ocoee-0659","problem","explicit","D. ocoee","19","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::187","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0649","problem","explicit","D. ocoee","9","Process_365_raw_green.ome.tiff::tile_y016384_x045056.tiff::43","Process_365_raw_green.ome.tiff","tile_y016384_x045056.tiff"
"ocoee-0654","problem","explicit","D. ocoee","14","Process_365_raw_green.ome.tiff::tile_y016384_x045056.tiff::50","Process_365_raw_green.ome.tiff","tile_y016384_x045056.tiff"
"ocoee-0642","keep","implicit_default","D. ocoee","2","Process_353_raw_green.ome.tiff::tile_y024576_x036864.tiff::49","Process_353_raw_green.ome.tiff","tile_y024576_x036864.tiff"
"ocoee-0670","keep","implicit_default","D. ocoee","30","Process_353_raw_green.ome.tiff::tile_y020480_x008192.tiff::20","Process_353_raw_green.ome.tiff","tile_y020480_x008192.tiff"
"ocoee-0676","keep","implicit_default","D. ocoee","36","Process_353_raw_green.ome.tiff::tile_y020480_x008192.tiff::24","Process_353_raw_green.ome.tiff","tile_y020480_x008192.tiff"
"ocoee-0675","keep","implicit_default","D. ocoee","35","Process_365_raw_green.ome.tiff::tile_y040960_x053248.tiff::152","Process_365_raw_green.ome.tiff","tile_y040960_x053248.tiff"
"ocoee-0657","keep","implicit_default","D. ocoee","17","Process_365_raw_green.ome.tiff::tile_y040960_x024576.tiff::110","Process_365_raw_green.ome.tiff","tile_y040960_x024576.tiff"
"ocoee-0653","keep","implicit_default","D. ocoee","13","Process_365_raw_green.ome.tiff::tile_y040960_x053248.tiff::34","Process_365_raw_green.ome.tiff","tile_y040960_x053248.tiff"
"ocoee-0647","keep","implicit_default","D. ocoee","7","Process_365_raw_green.ome.tiff::tile_y040960_x053248.tiff::98","Process_365_raw_green.ome.tiff","tile_y040960_x053248.tiff"
"ocoee-0667","problem","explicit","D. ocoee","27","Process_353_raw_green.ome.tiff::tile_y024576_x036864.tiff::10","Process_353_raw_green.ome.tiff","tile_y024576_x036864.tiff"
"ocoee-0650","problem","explicit","D. ocoee","10","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::184","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0672","keep","implicit_default","D. ocoee","32","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::58","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0664","keep","implicit_default","D. ocoee","24","Process_364_raw_green.ome.tiff::tile_y020480_x028672.tiff::80","Process_364_raw_green.ome.tiff","tile_y020480_x028672.tiff"
"ocoee-0678","keep","implicit_default","D. ocoee","38","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::96","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0651","keep","implicit_default","D. ocoee","11","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::179","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0658","keep","implicit_default","D. ocoee","18","Process_364_raw_green.ome.tiff::tile_y000000_x020480.tiff::36","Process_364_raw_green.ome.tiff","tile_y000000_x020480.tiff"
"ocoee-0643","problem","explicit","D. ocoee","3","Process_353_raw_green.ome.tiff::tile_y024576_x020480.tiff::40","Process_353_raw_green.ome.tiff","tile_y024576_x020480.tiff"
"ocoee-0669","keep","implicit_default","D. ocoee","29","Process_365_raw_green.ome.tiff::tile_y040960_x024576.tiff::164","Process_365_raw_green.ome.tiff","tile_y040960_x024576.tiff"
"ocoee-0648","keep","implicit_default","D. ocoee","8","Process_364_raw_green.ome.tiff::tile_y000000_x020480.tiff::3","Process_364_raw_green.ome.tiff","tile_y000000_x020480.tiff"
"ocoee-0663","keep","implicit_default","D. ocoee","23","Process_364_raw_green.ome.tiff::tile_y016384_x045056.tiff::90","Process_364_raw_green.ome.tiff","tile_y016384_x045056.tiff"
"ocoee-0666","keep","implicit_default","D. ocoee","26","Process_353_raw_green.ome.tiff::tile_y004096_x024576.tiff::59","Process_353_raw_green.ome.tiff","tile_y004096_x024576.tiff"
"ocoee-0645","keep","implicit_default","D. ocoee","5","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::149","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0660","keep","implicit_default","D. ocoee","20","Process_365_raw_green.ome.tiff::tile_y061440_x036864.tiff::101","Process_365_raw_green.ome.tiff","tile_y061440_x036864.tiff"
"ocoee-0671","keep","implicit_default","D. ocoee","31","Process_353_raw_green.ome.tiff::tile_y024576_x036864.tiff::5","Process_353_raw_green.ome.tiff","tile_y024576_x036864.tiff"
"ocoee-0661","keep","implicit_default","D. ocoee","21","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::31","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0655","keep","implicit_default","D. ocoee","15","Process_365_raw_green.ome.tiff::tile_y061440_x036864.tiff::79","Process_365_raw_green.ome.tiff","tile_y061440_x036864.tiff"
"ocoee-0652","keep","implicit_default","D. ocoee","12","Process_364_raw_green.ome.tiff::tile_y000000_x020480.tiff::23","Process_364_raw_green.ome.tiff","tile_y000000_x020480.tiff"
"ocoee-0677","keep","implicit_default","D. ocoee","37","Process_365_raw_green.ome.tiff::tile_y061440_x036864.tiff::115","Process_365_raw_green.ome.tiff","tile_y061440_x036864.tiff"
"ocoee-0665","keep","implicit_default","D. ocoee","25","Process_353_raw_green.ome.tiff::tile_y024576_x036864.tiff::103","Process_353_raw_green.ome.tiff","tile_y024576_x036864.tiff"
"ocoee-0668","keep","implicit_default","D. ocoee","28","Process_353_raw_green.ome.tiff::tile_y024576_x020480.tiff::108","Process_353_raw_green.ome.tiff","tile_y024576_x020480.tiff"
"ocoee-0662","keep","implicit_default","D. ocoee","22","Process_365_raw_green.ome.tiff::tile_y036864_x024576.tiff::40","Process_365_raw_green.ome.tiff","tile_y036864_x024576.tiff"
"ocoee-0641","keep","implicit_default","D. ocoee","1","Process_365_raw_green.ome.tiff::tile_y061440_x036864.tiff::77","Process_365_raw_green.ome.tiff","tile_y061440_x036864.tiff"
"ocoee-0680","keep","implicit_default","D. ocoee","40","Process_365_raw_green.ome.tiff::tile_y040960_x024576.tiff::43","Process_365_raw_green.ome.tiff","tile_y040960_x024576.tiff"
"ocoee-0673","keep","implicit_default","D. ocoee","33","Process_353_raw_green.ome.tiff::tile_y024576_x020480.tiff::34","Process_353_raw_green.ome.tiff","tile_y024576_x020480.tiff"
"ocoee-0644","keep","implicit_default","D. ocoee","4","Process_353_raw_green.ome.tiff::tile_y012288_x008192.tiff::1","Process_353_raw_green.ome.tiff","tile_y012288_x008192.tiff"
"ocoee-0656","keep","implicit_default","D. ocoee","16","Process_364_raw_green.ome.tiff::tile_y000000_x020480.tiff::21","Process_364_raw_green.ome.tiff","tile_y000000_x020480.tiff"
"ocoee-0679","keep","implicit_default","D. ocoee","39","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::27","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0646","problem","explicit","D. ocoee","6","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::155","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"ocoee-0674","keep","implicit_default","D. ocoee","34","Process_364_raw_green.ome.tiff::tile_y040960_x032768.tiff::4","Process_364_raw_green.ome.tiff","tile_y040960_x032768.tiff"
"perlapsus-0687","keep","implicit_default","D. perlapsus","7","Process_354_raw_green.ome.tiff::tile_y016384_x032768.tiff::20","Process_354_raw_green.ome.tiff","tile_y016384_x032768.tiff"
"perlapsus-0694","problem","explicit","D. perlapsus","14","Process_358_raw_green.ome.tiff::tile_y032768_x008192.tiff::15","Process_358_raw_green.ome.tiff","tile_y032768_x008192.tiff"
"perlapsus-0709","problem","explicit","D. perlapsus","29","Process_355_raw_green.ome.tiff::tile_y040960_x008192.tiff::103","Process_355_raw_green.ome.tiff","tile_y040960_x008192.tiff"
